customer_id,full_name,date_of_birth,country,country_risk_level,customer_segment,kyc_status,pep_flag,customer_since
CUST000916,Leo Green,2005-12-29,Italy,Low,SME,Verified,0,2021-11-01
CUST000917,Daniel Jones,1993-04-06,Italy,Low,SME,Verified,0,2024-01-10
CUST000918,Oliver Patel,1981-08-24,France,Low,Retail,Verified,0,2025-10-30
CUST000919,Aisha Taylor,1986-12-19,Netherlands,Low,Retail,Pending Review,0,2022-02-21
CUST000920,Ali Miller,1990-09-30,Canada,Low,Retail,Failed,0,2023-07-06
CUST000921,James Wilson,2003-03-20,Germany,Low,Retail,Verified,0,2025-10-11
CUST000922,Fatima Young,1963-03-09,Nigeria,High,Retail,Verified,0,2022-11-21
CUST000923,Lucas Ahmed,1975-08-14,Germany,Low,Retail,Verified,0,2022-12-24
CUST000924,Grace Young,1960-10-14,Singapore,Low,Retail,Verified,0,2022-02-11
CUST000925,Amelia Brown,1977-06-16,Nigeria,High,Retail,Verified,0,2024-09-06
CUST000926,Noah Hussain,1974-05-13,India,Medium,Retail,Verified,0,2024-05-29
CUST000927,Muhammad Hall,1985-10-27,Germany,Low,SME,Verified,0,2022-08-08
CUST000928,Daniel Smith,1973-09-18,Netherlands,Low,Retail,Pending Review,0,2024-08-05
CUST000929,Mia Ahmed,1956-11-28,Netherlands,Low,Retail,Verified,0,2022-11-05
CUST000930,Ethan Taylor,1974-06-29,Nigeria,High,Retail,Verified,0,2024-01-27
CUST000931,Lucas Wright,1972-03-07,Netherlands,Low,Corporate,Verified,0,2024-10-25
CUST000932,Maya Patel,1956-02-21,Pakistan,Medium,Retail,Verified,0,2023-04-22
CUST000933,Lucas Wright,1945-07-28,Pakistan,Medium,Corporate,Verified,0,2022-09-08
CUST000934,Aisha Young,1992-12-26,Singapore,Low,Retail,Verified,0,2024-02-23
CUST000935,Grace Young,1976-08-21,India,Medium,Retail,Verified,0,2021-04-24
CUST000936,Fatima Wright,1999-01-14,France,Low,Retail,Verified,0,2025-07-29
CUST000937,Daniel Davies,1976-10-22,Turkey,High,Retail,Verified,0,2022-05-23
CUST000938,Grace Smith,1968-09-01,United Arab Emirates,Medium,Corporate,Verified,0,2026-03-18
CUST000939,Ethan Brown,1966-02-26,Canada,Low,Retail,Verified,0,2024-07-17
CUST000940,Grace Wright,1983-06-11,Canada,Low,SME,Verified,0,2026-06-29
CUST000941,Zara Thomas,1979-11-27,Pakistan,Medium,Retail,Verified,0,2021-12-24
CUST000942,Fatima Thomas,1952-05-10,Turkey,High,SME,Verified,0,2022-07-22
CUST000943,Zara Ali,2003-05-12,Pakistan,Medium,SME,Pending Review,0,2025-06-01
CUST000944,Leo Clarke,1954-11-23,Germany,Low,SME,Verified,0,2022-03-31
CUST000945,Daniel Brown,1959-05-24,Singapore,Low,SME,Verified,0,2026-06-15
CUST000946,Adam Khan,1964-12-21,Turkey,High,Retail,Verified,0,2022-04-07
CUST000947,Amelia Brown,1985-03-18,France,Low,SME,Failed,0,2021-12-06
CUST000948,Grace Young,1994-07-28,Singapore,Low,Retail,Failed,0,2022-12-22
CUST000949,Amelia Wilson,1957-07-11,France,Low,Corporate,Verified,0,2026-01-08
CUST000950,Noah Taylor,1968-08-03,Netherlands,Low,Retail,Verified,0,2022-12-03
CUST000951,Ethan Ali,1962-03-08,Pakistan,Medium,Retail,Verified,0,2026-07-12
CUST000952,Ali Hussain,1981-02-28,India,Medium,Corporate,Verified,0,2021-03-19
CUST000953,Aisha Green,1994-06-02,Pakistan,Medium,SME,Verified,0,2021-12-28
CUST000954,Amelia Wilson,1961-03-30,Nigeria,High,Retail,Verified,0,2022-12-31
CUST000955,Hannah Brown,1984-04-16,United Kingdom,Low,Retail,Verified,0,2022-06-19
CUST000956,Fatima Wilson,1989-06-30,Netherlands,Low,Retail,Verified,0,2022-04-09
CUST000957,Daniel Ali,1950-09-13,India,Medium,Retail,Verified,0,2023-09-16
CUST000958,James Hall,1992-02-24,Pakistan,Medium,Retail,Pending Review,0,2021-12-18
CUST000959,Hannah Wright,1999-04-27,Netherlands,Low,Retail,Verified,0,2025-01-03
CUST000960,Aisha Wright,1980-09-24,France,Low,Retail,Verified,0,2024-10-30
CUST000961,Noah Smith,1993-04-25,Pakistan,Medium,Retail,Verified,0,2021-04-01
CUST000962,Noah Wilson,2001-08-25,Pakistan,Medium,Retail,Verified,0,2023-02-20
CUST000963,Lucas Young,1975-05-19,Singapore,Low,Retail,Failed,0,2026-06-22
CUST000964,Aisha Green,1986-03-14,Pakistan,Medium,Retail,Verified,0,2023-04-06
CUST000965,Amelia Young,1959-08-30,Singapore,Low,Retail,Verified,0,2025-01-09
CUST000966,Hannah Taylor,1958-05-12,Spain,Low,SME,Verified,0,2023-11-05
CUST000967,Sophia Hall,1985-04-24,Canada,Low,Retail,Verified,0,2026-05-31
CUST000968,Adam Wilson,1957-08-13,France,Low,Retail,Verified,0,2021-06-07
CUST000969,Adam Brown,1991-07-16,Singapore,Low,Retail,Verified,0,2022-04-01
CUST000970,Amelia Ahmed,1977-06-13,France,Low,Corporate,Verified,0,2026-06-24
CUST000971,Maya Wilson,1964-07-31,Italy,Low,Retail,Verified,0,2021-12-16
CUST000972,James Green,1989-03-20,Canada,Low,Retail,Verified,0,2021-11-27
CUST000973,Lucas Ahmed,1994-11-02,Pakistan,Medium,Retail,Verified,0,2024-05-15
CUST000974,Zara Brown,1979-08-09,Pakistan,Medium,Retail,Failed,0,2021-03-03
CUST000975,Ethan Patel,1966-05-29,Nigeria,High,SME,Verified,0,2023-07-23
CUST000976,Muhammad Young,1954-05-16,Turkey,High,SME,Verified,0,2021-05-24
CUST000977,Fatima Ahmed,1999-07-19,Pakistan,Medium,Retail,Verified,0,2022-02-15
CUST000978,Fatima Patel,1954-03-11,Germany,Low,Retail,Verified,0,2024-07-21
CUST000979,Isabella Ahmed,1955-09-26,Canada,Low,SME,Verified,0,2024-03-07
CUST000980,Leo Taylor,1944-11-03,Netherlands,Low,Retail,Verified,0,2023-04-16
CUST000981,Ethan Khan,1997-03-22,United Arab Emirates,Medium,Retail,Verified,0,2023-11-16
CUST000982,Fatima Davies,1964-01-26,United Kingdom,Low,Retail,Verified,0,2021-04-23
CUST000983,Fatima Brown,1980-06-26,Italy,Low,Corporate,Verified,0,2026-05-20
CUST000984,Mia Patel,1994-08-16,United Kingdom,Low,Retail,Verified,0,2025-09-16
CUST000985,Mia Ali,1999-07-14,United Arab Emirates,Medium,Retail,Verified,0,2022-05-02
CUST000986,Hannah Khan,1956-02-09,Canada,Low,Retail,Verified,0,2026-05-08
CUST000987,Zara Ali,1988-07-17,Netherlands,Low,Retail,Verified,0,2021-11-18
CUST000988,Noah Ali,1968-07-29,Netherlands,Low,Corporate,Verified,0,2024-05-31
CUST000989,Zara Jones,2001-03-29,United States,Low,SME,Pending Review,0,2026-02-04
CUST000990,Oliver Smith,1957-01-17,India,Medium,SME,Verified,0,2025-12-03
CUST000991,Noah Davies,1966-07-14,Nigeria,High,Retail,Verified,0,2026-06-21
CUST000992,Amelia Patel,2004-03-17,United Arab Emirates,Medium,Private Banking,Verified,0,2022-02-06
CUST000993,Aisha Thomas,1997-02-12,India,Medium,SME,Pending Review,0,2024-10-07
CUST000994,Lucas Wright,1996-02-02,France,Low,Retail,Verified,0,2023-03-29
CUST000995,Oliver Ahmed,2004-02-21,Italy,Low,Retail,Verified,0,2021-03-09
CUST000996,Grace Wright,1990-05-01,United Arab Emirates,Medium,Private Banking,Verified,0,2022-03-22
CUST000997,Ethan Young,1965-03-02,France,Low,SME,Verified,0,2022-03-10
CUST000998,Mia Clarke,1999-05-03,United Arab Emirates,Medium,Retail,Verified,0,2024-10-17
CUST000999,Daniel Robinson,1996-11-07,Spain,Low,Retail,Pending Review,0,2024-12-16
CUST001000,Hannah Hussain,1999-04-20,Germany,Low,Private Banking,Pending Review,0,2024-01-19
