transaction_id,transaction_timestamp,customer_id,full_name,customer_master_country,country_risk_level,customer_segment,kyc_status,customer_master_pep_flag,account_id,account_type,account_status,merchant_id,merchant_name,merchant_category,merchant_country,merchant_country_risk_level,amount,currency,channel,transaction_type,status,cross_border_flag,high_amount_flag,unusual_hour_flag,high_risk_category_flag,high_risk_country_flag,kyc_issue_flag,pep_flag,watchlist_match_flag,watchlist_type,watchlist_risk_reason,suspicious_label,rule_based_risk_score,risk_band,alert_priority,should_create_alert,reason_codes,reason_count,scored_at
TXN00001392,2026-04-18 21:50:05,CUST000411,Grace Thomas,Netherlands,Low,Retail,Verified,0,ACC000772,Current,Dormant,MER000060,Restaurants Merchant 060,Restaurants,Pakistan,Medium,46.56,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00004750,2026-05-01 11:35:17,CUST000079,Daniel Green,Spain,Low,Retail,Verified,0,ACC000855,Current,Active,MER000049,Groceries Merchant 049,Groceries,United States,Low,46.46,GBP,Mobile Banking,Refund,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00008638,2026-02-17 19:14:12,CUST000823,Aisha Wilson,United Arab Emirates,Medium,Retail,Verified,0,ACC000553,Savings,Active,MER000111,Groceries Merchant 111,Groceries,India,Medium,46.42,GBP,Branch,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00008080,2026-01-30 13:02:45,CUST000700,Fatima Taylor,United Arab Emirates,Medium,Retail,Verified,0,ACC000574,Current,Active,MER000151,Fuel Merchant 151,Fuel,Italy,Low,46.34,GBP,E-Commerce,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00004101,2026-03-04 11:25:09,CUST000325,Ethan Walker,Italy,Low,Retail,Verified,0,ACC000832,Savings,Active,MER000034,Pharmacy Merchant 034,Pharmacy,United States,Low,46.24,GBP,E-Commerce,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00008110,2026-04-08 07:42:01,CUST000463,Lucas Clarke,France,Low,Corporate,Verified,0,ACC000563,Current,Active,MER000156,Subscription Merchant 156,Subscription,Spain,Low,46.24,USD,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00004697,2026-05-05 09:34:07,CUST000813,Adam Ali,United States,Low,Retail,Verified,0,ACC000869,Current,Active,MER000163,Restaurants Merchant 163,Restaurants,Spain,Low,46.19,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000142,2026-01-13 00:49:10,CUST000940,Grace Wright,Canada,Low,SME,Verified,0,ACC000114,Savings,Active,MER000123,Restaurants Merchant 123,Restaurants,Canada,Low,46.17,GBP,Branch,Purchase,Completed,0,0,1,0,0,0,0,0,,,0,10,Low,No Alert,0,UNUSUAL_HOUR_ACTIVITY,1,2026-07-11T20:43:40
TXN00006710,2026-01-22 15:09:28,CUST000144,Adam Smith,Spain,Low,SME,Verified,0,ACC000180,Savings,Active,MER000090,Travel Merchant 090,Travel,Canada,Low,46.16,EUR,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00005884,2026-06-10 07:12:16,CUST000520,Ethan Ahmed,Italy,Low,SME,Verified,0,ACC001109,Current,Active,MER000059,Electronics Merchant 059,Electronics,France,Low,46.09,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000587,2026-02-14 07:44:23,CUST000418,Ethan Khan,France,Low,Retail,Verified,0,ACC001095,Business,Active,MER000064,Online Marketplace Merchant 064,Online Marketplace,United States,Low,45.78,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00005130,2026-04-28 16:33:57,CUST000281,Leo Hall,India,Medium,Retail,Verified,0,ACC000289,Current,Dormant,MER000169,Hotels Merchant 169,Hotels,Italy,Low,45.75,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00008308,2026-02-02 19:51:00,CUST000632,Noah Miller,Singapore,Low,Retail,Verified,0,ACC000254,Savings,Active,MER000243,Groceries Merchant 243,Groceries,Italy,Low,45.55,GBP,Mobile Banking,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00004999,2026-05-12 07:48:33,CUST000604,Oliver Patel,Singapore,Low,Retail,Verified,0,ACC001083,Savings,Active,MER000034,Pharmacy Merchant 034,Pharmacy,United States,Low,45.54,EUR,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001066,2026-02-08 15:12:59,CUST000778,James Jones,United Arab Emirates,Medium,Corporate,Verified,0,ACC001007,Current,Active,MER000079,Online Marketplace Merchant 079,Online Marketplace,United Kingdom,Low,45.49,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003178,2026-01-23 15:41:26,CUST000659,Amelia Ali,Germany,Low,Retail,Verified,0,ACC001225,Savings,Active,MER000146,Restaurants Merchant 146,Restaurants,Italy,Low,45.45,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000180,2026-02-07 11:28:47,CUST000868,Isabella Miller,Pakistan,Medium,Retail,Verified,0,ACC000393,Current,Active,MER000031,Electronics Merchant 031,Electronics,Canada,Low,45.34,GBP,Card Present,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000438,2026-02-08 06:33:09,CUST000655,Maya Wright,Italy,Low,Retail,Verified,0,ACC000067,Current,Active,MER000196,Groceries Merchant 196,Groceries,Germany,Low,45.33,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001927,2026-01-28 17:29:27,CUST000143,Hannah Robinson,France,Low,Retail,Verified,0,ACC000322,Current,Active,MER000089,Travel Merchant 089,Travel,United Kingdom,Low,45.3,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00007954,2026-06-08 08:16:26,CUST000931,Lucas Wright,Netherlands,Low,Corporate,Verified,0,ACC000960,Savings,Active,MER000111,Groceries Merchant 111,Groceries,India,Medium,45.28,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003658,2026-02-07 22:01:23,CUST000178,Grace Davies,India,Medium,SME,Verified,0,ACC000299,Current,Active,MER000247,Groceries Merchant 247,Groceries,Netherlands,Low,45.25,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00004414,2026-03-23 21:06:17,CUST000368,Aisha Taylor,Spain,Low,Retail,Verified,0,ACC001073,Current,Active,MER000043,Online Marketplace Merchant 043,Online Marketplace,United Kingdom,Low,45.13,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009183,2026-06-25 07:47:05,CUST000125,Amelia Hall,Netherlands,Low,Retail,Verified,0,ACC000668,Current,Active,MER000148,Fuel Merchant 148,Fuel,Spain,Low,45.04,GBP,E-Commerce,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00008428,2026-01-17 08:04:00,CUST000364,Zara Wright,Netherlands,Low,Retail,Verified,0,ACC000105,Business,Active,MER000092,Electronics Merchant 092,Electronics,India,Medium,45.02,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009470,2026-03-04 23:45:00,CUST000452,Oliver Smith,Spain,Low,Retail,Verified,0,ACC000185,Current,Active,MER000005,Hotels Merchant 005,Hotels,United States,Low,44.95,GBP,Mobile Banking,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00004130,2026-06-20 00:20:31,CUST000373,Zara Brown,Germany,Low,Retail,Verified,0,ACC000409,Current,Active,MER000122,Travel Merchant 122,Travel,Germany,Low,44.85,USD,Branch,Purchase,Completed,0,0,1,0,0,0,0,0,,,0,10,Low,No Alert,0,UNUSUAL_HOUR_ACTIVITY,1,2026-07-11T20:43:40
TXN00006370,2026-02-07 10:08:38,CUST000988,Noah Ali,Netherlands,Low,Corporate,Verified,0,ACC000499,Current,Active,MER000111,Groceries Merchant 111,Groceries,India,Medium,44.85,GBP,E-Commerce,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000822,2026-02-08 16:41:48,CUST000940,Grace Wright,Canada,Low,SME,Verified,0,ACC000114,Savings,Active,MER000229,Restaurants Merchant 229,Restaurants,United Arab Emirates,Medium,44.83,USD,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00005539,2026-04-25 15:59:43,CUST000791,Grace Wright,United Arab Emirates,Medium,Retail,Verified,0,ACC000445,Savings,Active,MER000063,Hotels Merchant 063,Hotels,Canada,Low,44.8,USD,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00004924,2026-04-06 05:08:01,CUST000899,Noah Hussain,Italy,Low,Retail,Verified,0,ACC000319,Current,Dormant,MER000203,Groceries Merchant 203,Groceries,United States,Low,44.78,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00008385,2026-05-23 21:05:38,CUST000141,Mia Green,Netherlands,Low,Corporate,Verified,0,ACC001143,Current,Active,MER000133,Electronics Merchant 133,Electronics,Italy,Low,44.78,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00004893,2026-05-22 11:47:25,CUST000731,Ali Brown,India,Medium,SME,Verified,0,ACC000717,Current,Active,MER000190,Restaurants Merchant 190,Restaurants,Spain,Low,44.74,GBP,Mobile Banking,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00005134,2026-03-01 19:54:14,CUST000446,Amelia Walker,United States,Low,SME,Verified,0,ACC000836,Current,Active,MER000067,Groceries Merchant 067,Groceries,Italy,Low,44.63,EUR,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009420,2026-03-01 13:49:04,CUST000276,Leo Jones,Netherlands,Low,Retail,Verified,0,ACC001189,Savings,Active,MER000225,Travel Merchant 225,Travel,Pakistan,Medium,44.62,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000969,2026-01-21 20:32:39,CUST000780,Lucas Smith,France,Low,Corporate,Verified,0,ACC000608,Current,Active,MER000040,Subscription Merchant 040,Subscription,Singapore,Low,44.59,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001992,2026-01-14 07:11:33,CUST000865,Aisha Taylor,United Arab Emirates,Medium,Retail,Verified,0,ACC000562,Current,Active,MER000211,Hotels Merchant 211,Hotels,Netherlands,Low,44.58,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000697,2026-04-05 14:38:47,CUST000393,Mia Brown,Germany,Low,SME,Verified,0,ACC000378,Current,Active,MER000126,Online Marketplace Merchant 126,Online Marketplace,France,Low,44.52,GBP,Mobile Banking,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001583,2026-01-18 09:29:09,CUST000628,Fatima Wilson,Canada,Low,Corporate,Verified,0,ACC000981,Current,Active,MER000025,Restaurants Merchant 025,Restaurants,United Arab Emirates,Medium,44.45,GBP,Mobile Banking,Cash Withdrawal,Pending,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00005801,2026-06-06 23:46:21,CUST000135,Noah Ali,Germany,Low,Retail,Verified,0,ACC001277,Current,Active,MER000028,Fuel Merchant 028,Fuel,India,Medium,44.45,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009443,2026-05-14 14:57:41,CUST000156,Aisha Patel,Canada,Low,Retail,Verified,0,ACC000645,Current,Active,MER000003,Hotels Merchant 003,Hotels,India,Medium,44.39,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009316,2026-06-11 17:06:15,CUST000697,Muhammad Wright,United Arab Emirates,Medium,SME,Verified,0,ACC000927,Current,Active,MER000226,Electronics Merchant 226,Electronics,Germany,Low,44.38,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000865,2026-07-11 08:44:38,CUST000715,Oliver Robinson,Spain,Low,SME,Verified,0,ACC000895,Current,Active,MER000197,Groceries Merchant 197,Groceries,United States,Low,44.31,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003113,2026-05-13 12:01:42,CUST000065,Amelia Miller,Canada,Low,SME,Verified,0,ACC000999,Current,Active,MER000197,Groceries Merchant 197,Groceries,United States,Low,44.23,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003921,2026-02-13 20:33:03,CUST000502,Ali Patel,United Kingdom,Low,Retail,Verified,0,ACC001190,Current,Active,MER000034,Pharmacy Merchant 034,Pharmacy,United States,Low,44.23,GBP,Card Present,Cash Withdrawal,Pending,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00005124,2026-03-16 09:40:46,CUST000157,Noah Davies,United States,Low,Retail,Verified,0,ACC000625,Current,Active,MER000059,Electronics Merchant 059,Electronics,France,Low,44.19,GBP,Mobile Banking,Cash Withdrawal,Pending,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009403,2026-06-04 21:38:33,CUST000652,Muhammad Hall,Singapore,Low,Retail,Verified,0,ACC000648,Current,Active,MER000154,Hotels Merchant 154,Hotels,United States,Low,44.17,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000712,2026-04-20 21:05:47,CUST000038,Oliver Brown,Italy,Low,Retail,Verified,0,ACC001011,Current,Active,MER000081,Electronics Merchant 081,Electronics,United Arab Emirates,Medium,44.11,GBP,Card Present,Refund,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000224,2026-03-13 20:07:56,CUST000339,Daniel Patel,Pakistan,Medium,Retail,Verified,0,ACC001193,Savings,Active,MER000087,Subscription Merchant 087,Subscription,Italy,Low,44.1,USD,Card Present,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003815,2026-04-27 10:04:37,CUST000134,Zara Khan,United States,Low,Corporate,Verified,0,ACC001292,Current,Active,MER000041,Electronics Merchant 041,Electronics,Canada,Low,44.1,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00008635,2026-02-02 17:02:58,CUST000115,Daniel Khan,France,Low,Retail,Verified,0,ACC000610,Current,Active,MER000240,Travel Merchant 240,Travel,United Kingdom,Low,44.03,GBP,Branch,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00002093,2026-05-10 07:57:18,CUST000509,Noah Wilson,Pakistan,Medium,SME,Verified,0,ACC000938,Business,Active,MER000069,Pharmacy Merchant 069,Pharmacy,India,Medium,44.02,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003683,2026-04-22 22:07:16,CUST000031,Muhammad Young,France,Low,Private Banking,Verified,0,ACC000117,Business,Active,MER000165,Restaurants Merchant 165,Restaurants,United Kingdom,Low,43.93,GBP,Mobile Banking,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009962,2026-02-08 12:55:58,CUST000952,Ali Hussain,India,Medium,Corporate,Verified,0,ACC000361,Current,Active,MER000072,Fuel Merchant 072,Fuel,United States,Low,43.92,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00006181,2026-05-11 07:48:06,CUST000174,Grace Taylor,Singapore,Low,Retail,Verified,0,ACC000619,Savings,Active,MER000008,Online Marketplace Merchant 008,Online Marketplace,India,Medium,43.9,GBP,Mobile Banking,Refund,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003906,2026-06-09 11:24:59,CUST000625,Adam Robinson,United States,Low,Retail,Verified,0,ACC000155,Current,Active,MER000020,Hotels Merchant 020,Hotels,France,Low,43.87,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00000102,2026-03-21 18:50:47,CUST000045,Sophia Ali,United Kingdom,Low,SME,Verified,0,ACC001009,Current,Active,MER000059,Electronics Merchant 059,Electronics,France,Low,43.58,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00008278,2026-01-12 11:27:59,CUST000225,Fatima Davies,India,Medium,Retail,Verified,0,ACC000040,Business,Active,MER000212,Subscription Merchant 212,Subscription,United Arab Emirates,Medium,43.55,GBP,Card Present,Transfer,Pending,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009068,2026-06-01 05:35:35,CUST000823,Aisha Wilson,United Arab Emirates,Medium,Retail,Verified,0,ACC000265,Current,Active,MER000078,Hotels Merchant 078,Hotels,United States,Low,43.38,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001753,2026-01-17 15:19:12,CUST000892,Ethan Smith,United Kingdom,Low,Corporate,Verified,0,ACC000405,Current,Active,MER000074,Pharmacy Merchant 074,Pharmacy,Singapore,Low,43.32,GBP,Mobile Banking,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00001587,2026-03-17 06:45:09,CUST000158,Leo Khan,Italy,Low,Retail,Verified,0,ACC001186,Savings,Active,MER000156,Subscription Merchant 156,Subscription,Spain,Low,43.31,GBP,Branch,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009029,2026-06-15 09:44:38,CUST000316,Zara Ali,United States,Low,Retail,Verified,0,ACC000305,Current,Active,MER000229,Restaurants Merchant 229,Restaurants,United Arab Emirates,Medium,43.3,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00009772,2026-07-09 11:44:21,CUST000800,Aisha Robinson,Spain,Low,Retail,Verified,0,ACC000804,Current,Active,MER000167,Travel Merchant 167,Travel,United Kingdom,Low,43.21,GBP,Card Present,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00007346,2026-02-13 13:50:08,CUST000307,Ethan Robinson,United Arab Emirates,Medium,Private Banking,Verified,0,ACC000896,Current,Active,MER000184,Travel Merchant 184,Travel,Netherlands,Low,43.07,EUR,E-Commerce,Refund,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00006336,2026-01-30 06:33:38,CUST000936,Fatima Wright,France,Low,Retail,Verified,0,ACC000057,Business,Active,MER000138,Electronics Merchant 138,Electronics,United States,Low,42.9,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003047,2026-06-15 21:50:06,CUST000244,Daniel Ali,Singapore,Low,Retail,Verified,0,ACC000163,Current,Active,MER000214,Restaurants Merchant 214,Restaurants,Spain,Low,42.86,GBP,Card Present,Cash Withdrawal,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00004736,2026-03-20 15:33:12,CUST000807,Amelia Ali,Singapore,Low,Retail,Verified,0,ACC001044,Current,Dormant,MER000079,Online Marketplace Merchant 079,Online Marketplace,United Kingdom,Low,42.86,GBP,Mobile Banking,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003729,2026-05-13 20:25:35,CUST000877,Lucas Hussain,United States,Low,SME,Verified,0,ACC000036,Current,Active,MER000213,Pharmacy Merchant 213,Pharmacy,Spain,Low,42.85,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00003333,2026-01-25 23:23:18,CUST000147,Lucas Wright,Italy,Low,Retail,Verified,0,ACC001104,Current,Closed,MER000141,Electronics Merchant 141,Electronics,Netherlands,Low,42.81,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00006949,2026-02-20 18:12:46,CUST000796,Oliver Green,Italy,Low,Retail,Verified,0,ACC001131,Current,Active,MER000096,Fuel Merchant 096,Fuel,United Kingdom,Low,42.81,GBP,Branch,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00007541,2026-06-15 15:14:30,CUST000700,Fatima Taylor,United Arab Emirates,Medium,Retail,Verified,0,ACC000574,Current,Active,MER000184,Travel Merchant 184,Travel,Netherlands,Low,42.58,EUR,Branch,Purchase,Pending,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00004947,2026-05-10 15:43:52,CUST000021,Daniel Brown,Canada,Low,Retail,Verified,0,ACC000622,Current,Active,MER000115,Fuel Merchant 115,Fuel,Singapore,Low,42.5,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00008049,2026-06-10 23:26:27,CUST000482,Muhammad Khan,United Kingdom,Low,SME,Verified,0,ACC001270,Current,Active,MER000054,Groceries Merchant 054,Groceries,Italy,Low,42.47,GBP,Mobile Banking,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00005904,2026-03-20 16:45:45,CUST000856,Amelia Ahmed,Spain,Low,Retail,Verified,0,ACC000306,Current,Active,MER000043,Online Marketplace Merchant 043,Online Marketplace,United Kingdom,Low,42.43,GBP,E-Commerce,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00007587,2026-03-06 21:15:56,CUST000395,Zara Young,Singapore,Low,Retail,Verified,0,ACC000492,Current,Active,MER000146,Restaurants Merchant 146,Restaurants,Italy,Low,42.43,USD,Card Present,Transfer,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
TXN00006281,2026-04-18 18:43:50,CUST000312,Zara Wright,Singapore,Low,Retail,Verified,0,ACC001222,Business,Active,MER000031,Electronics Merchant 031,Electronics,Canada,Low,42.33,GBP,Card Present,Purchase,Completed,1,0,0,0,0,0,0,0,,,0,10,Low,No Alert,0,CROSS_BORDER_TRANSACTION,1,2026-07-11T20:43:40
